REG_STAT,DEATHS,ST_CASE,WGTCD_TR,L_STATE,L_TYPE,L_STATUS,PREV_ACC,PREV_OTH
34,0,340012,2,34,1,6,1,0
34,1,340012,,34,1,1,0,2
34,1,340013,,34,1,6,1,2
34,1,340014,,34,1,6,0,0
34,0,340014,6,34,1,6,0,0
36,1,340015,1,36,1,6,0,0
34,1,340016,,34,1,6,0,0
34,0,340016,2,34,1,6,0,0
34,0,340016,,34,1,6,1,0
42,1,340017,,36,1,6,0,0
34,0,340017,,34,1,6,1,0
34,1,340018,2,34,1,6,0,0
34,0,340019,2,34,1,6,1,2
34,1,340019,,34,1,6,1,0
34,0,340020,1,34,2,6,0,0
34,0,340021,1,34,2,6,1,0
34,1,340022,,34,1,6,0,0
34,0,340022,8,,,,,
34,2,340023,2,34,1,6,0,0
34,0,340024,,34,1,6,0,0
34,1,340024,1,34,1,6,1,2
34,1,340025,1,34,1,6,0,0
34,0,340025,9,34,1,6,0,0
34,1,340026,,34,1,6,0,0
34,0,340027,,34,2,6,0,0
34,0,340028,8,34,1,6,1,5
34,1,340029,,34,1,6,0,0
34,1,340029,,34,1,6,0,1
34,0,340029,8,34,1,6,1,1
36,0,340030,,36,1,6,2,0
34,0,340031,,34,1,6,3,1
36,1,340032,,36,1,6,0,0
34,0,340032,2,34,1,6,0,0
34,1,340033,,34,1,6,0,0
34,0,340034,1,34,1,6,2,1
34,0,340035,,34,1,6,1,0
34,0,340036,1,34,1,6,1,0
34,0,340037,,34,1,6,0,0
34,1,340038,,42,1,6,0,0
34,1,340039,8,34,1,1,2,2
34,1,340040,,34,1,6,0,0
10,1,340041,2,25,1,6,0,0
34,1,340042,,34,1,1,0,0
34,0,340042,,34,1,6,0,4
34,1,340043,,34,1,6,99,99
34,0,340043,,36,1,6,0,0
34,0,340044,,34,1,6,2,1
42,1,340045,,42,1,6,0,0
42,0,340045,,42,1,6,0,0
34,0,340046,,34,1,6,1,0
34,0,340047,,34,1,1,0,0
34,1,340047,,37,1,6,0,0
34,0,340047,,34,1,6,0,0
34,0,340048,,34,1,6,0,1
34,1,340049,1,34,1,6,0,0
34,1,340050,,34,1,6,0,4
34,0,340051,2,34,1,6,0,0
34,1,340051,,34,1,6,1,1
34,1,340052,,34,1,6,1,1
42,1,340053,,42,1,6,0,0
34,0,340053,8,34,1,6,0,0
34,1,340054,,34,1,6,3,4
34,0,340054,,34,1,6,0,0
34,0,340055,,34,1,6,0,3
34,0,340056,2,34,1,6,0,0
34,1,340057,2,34,1,6,0,0
34,0,340057,,34,1,6,0,1
34,1,340058,,34,1,6,1,0
24,1,340059,,24,1,6,0,0
34,0,340059,8,34,1,6,0,1
34,1,340060,2,34,1,6,0,0
34,1,340061,2,34,1,6,1,2
51,0,340061,,34,1,6,0,4
34,0,340062,,34,1,1,0,5
42,0,340063,8,25,1,6,2,0
34,1,340063,,34,1,6,1,4
51,0,340064,1,34,1,6,0,0
42,1,340064,,42,1,6,0,0
34,1,340066,,34,1,6,1,1
34,0,340066,,34,1,6,0,1
34,0,340067,,34,1,6,0,2
9,1,340067,,34,1,6,0,0
34,1,340068,,34,1,6,1,5
34,0,340069,,34,1,6,0,0
34,0,340070,,34,1,6,0,1
34,0,340071,,34,1,6,1,1
34,0,340071,,34,1,6,0,0
34,1,340072,,34,1,6,0,0
34,0,340072,6,34,1,6,0,0
34,0,340073,,34,1,6,0,0
10,1,340074,1,34,1,6,3,2
34,1,340075,,34,1,6,0,0
34,0,340075,1,34,2,6,1,1
34,0,340076,8,34,1,6,1,1
34,1,340076,,34,1,6,0,0
24,0,340078,7,24,1,6,0,0
34,1,340079,1,42,1,6,0,0
42,0,340079,,42,1,6,0,0
34,0,340079,1,34,1,6,0,0
34,1,340080,,34,1,1,0,0
34,1,340081,,34,1,1,0,0
34,0,340081,,34,1,6,0,1
34,0,340082,,34,1,6,2,5
34,1,340082,,34,1,6,0,0
42,1,340083,1,42,1,6,0,0
34,0,340083,8,34,1,6,0,0
34,0,340084,1,34,1,6,1,1
34,1,340085,,34,1,6,2,0
25,0,340086,9,25,1,6,0,0
34,2,340086,,34,1,6,0,0
34,1,340087,2,34,1,6,1,0
34,0,340088,1,34,1,6,0,1
34,1,340089,,34,1,6,0,0
34,0,340089,,34,1,1,1,0
34,1,340090,,34,1,6,1,3
34,0,340090,,34,1,6,0,0
34,1,340091,,34,1,6,0,5
34,0,340092,,34,1,6,0,0
34,0,340093,,,,,,
42,0,340093,,42,1,6,0,0
34,1,340094,,34,1,6,0,0
34,0,340095,,34,1,6,0,1
34,1,340095,,34,1,6,0,0
34,0,340095,,34,1,6,1,0
34,0,340095,,34,1,6,1,0
34,2,340096,2,34,1,1,0,1
34,1,340097,,34,1,6,0,1
10,0,340098,,10,1,6,0,0
34,1,340099,,34,0,0,0,0
42,1,340100,2,42,1,6,0,0
34,0,340100,,34,1,6,1,3
34,0,340101,1,34,1,6,0,0
34,1,340102,,34,1,6,2,0
34,0,340102,,34,1,6,0,0
34,0,340103,,34,1,6,0,0
34,1,340104,,34,1,6,0,0
34,1,340106,,34,1,6,1,1
99,0,340107,9,99,9,9,99,99
34,0,340108,,34,1,6,0,0
34,1,340108,2,34,1,6,2,2
34,1,340109,,34,1,6,0,0
34,1,340110,,34,1,6,0,0
34,0,340110,,34,1,6,0,0
34,0,340110,,34,1,6,0,0
34,1,340111,,34,1,1,1,1
34,1,340112,,34,2,6,0,0
42,1,340113,9,42,1,6,0,0
34,1,340114,,34,1,1,0,2
34,0,340114,,34,1,6,0,0
99,0,340114,9,99,9,9,99,99
34,1,340115,,34,1,6,0,0
34,0,340116,,34,1,6,0,0
34,0,340117,,34,1,1,2,5
34,1,340117,,34,1,6,1,0
34,0,340118,,34,1,6,0,0
42,1,340118,,42,1,6,0,0
34,1,340119,,34,1,6,1,0
34,1,340120,,34,1,6,0,0
10,0,340121,,10,1,6,0,0
34,1,340122,,34,1,6,0,0
34,0,340122,8,34,1,6,0,0
34,1,340123,2,34,1,6,0,0
34,1,340124,,34,1,6,2,1
34,1,340125,,34,1,6,0,0
34,0,340125,,34,1,6,1,0
34,0,340126,2,34,1,6,1,1
34,1,340126,,34,1,6,0,0
34,1,340127,,34,1,6,0,0
34,1,340128,,34,1,6,0,0
34,0,340128,1,34,1,6,0,0
34,1,340129,,34,1,6,1,0
34,1,340130,,34,1,6,0,2
34,0,340131,,34,1,6,1,0
37,1,340132,,37,1,6,99,99
42,1,340133,,36,1,6,0,0
42,0,340133,,42,1,6,0,0
34,2,340134,,34,1,1,0,0
34,0,340134,9,34,1,6,2,1
34,1,340135,,34,1,6,0,3
34,0,340135,,99,9,9,99,99
34,0,340136,,34,1,6,0,0
34,1,340136,,34,1,6,1,0
42,0,340137,,42,1,6,0,0
34,2,340138,9,34,2,6,0,0
34,1,340139,,34,1,6,0,0
34,0,340140,8,36,1,6,1,0
34,1,340140,,34,1,6,1,1
34,0,340141,,34,1,6,1,0
42,1,340142,,42,1,6,0,0
34,2,340143,9,34,1,6,1,0
34,0,340143,,34,2,6,0,0
42,1,340144,1,42,1,6,0,0
34,0,340144,,34,1,6,0,0
34,0,340144,,34,1,6,0,0
34,0,340144,,34,1,6,2,3
36,1,340145,,36,1,6,0,0
34,0,340145,8,34,1,6,2,0
34,1,340146,,34,1,6,0,1
36,2,340147,,34,1,6,0,0
34,0,340148,,34,1,6,0,0
34,1,340148,,34,1,6,0,0
34,0,340149,,34,1,6,0,0
34,1,340151,,34,1,6,0,0
34,1,340152,,34,0,0,0,0
26,0,340153,7,26,1,6,0,0
34,1,340153,3,34,1,1,0,4
34,2,340154,6,34,1,6,0,1
34,0,340155,,34,1,6,0,0
34,0,340155,,34,1,6,1,0
34,1,340155,,34,1,6,0,1
34,0,340156,8,34,1,6,1,0
34,1,340156,,34,1,6,0,1
40,0,340157,9,34,1,6,0,2
34,0,340158,2,34,1,6,1,0
34,1,340158,,34,1,6,1,1
34,1,340159,,34,1,6,1,0
34,2,340160,,34,1,6,0,0
34,0,340161,1,34,1,6,0,1
34,1,340161,,34,1,6,1,0
36,0,340162,1,42,1,6,0,0
34,1,340162,,34,1,6,0,0
34,0,340163,,34,1,6,0,0
34,1,340164,,34,1,1,0,4
36,0,340164,8,36,1,6,1,1
34,1,340165,,34,1,6,1,0
34,1,340166,,34,1,6,0,0
42,1,340167,,42,1,6,0,0
34,1,340168,,34,1,6,1,1
39,0,340169,8,25,1,6,1,0
42,1,340169,,42,1,6,0,0
34,1,340171,,34,1,3,0,1
34,0,340172,,34,1,6,1,0
34,1,340172,,34,2,6,0,0
34,0,340173,7,34,1,6,1,4
34,1,340173,,34,1,1,0,5
34,1,340174,,34,1,6,3,1
34,1,340175,,34,1,6,0,0
37,0,340175,7,34,1,6,0,1
34,0,340176,2,34,1,6,1,0
34,1,340176,,34,1,6,1,1
34,0,340178,1,34,1,6,0,2
34,1,340179,9,33,1,6,0,1
34,1,340180,,34,1,6,0,0
34,0,340180,,34,1,6,0,1
34,1,340181,,34,1,6,0,0
34,0,340181,,34,1,6,0,0
34,1,340182,,96,9,9,99,99
34,0,340182,2,34,1,6,0,1
24,0,340182,9,24,9,9,99,99
34,0,340183,,34,1,6,0,0
34,0,340184,,34,1,6,1,2
42,0,340185,,42,1,6,0,0
34,2,340185,,34,1,6,0,0
34,0,340187,,34,1,6,1,0
34,1,340187,,34,1,6,0,0
34,0,340188,,34,1,6,0,0
34,1,340189,,34,1,6,0,1
34,0,340189,,34,1,6,0,1
34,0,340189,1,34,1,6,0,0
34,1,340190,,34,1,6,0,0
34,0,340191,,34,1,6,0,0
34,1,340191,9,34,1,6,1,0
34,0,340192,,34,1,6,0,0
34,1,340193,,34,1,6,0,0
34,0,340193,7,34,1,6,0,0
34,0,340194,,34,1,6,1,1
34,1,340194,,34,1,6,0,0
34,0,340194,,34,1,6,0,0
34,1,340195,,34,1,6,0,0
40,0,340195,7,42,1,6,0,0
34,1,340196,,34,1,6,0,1
34,0,340196,1,34,1,6,0,0
36,0,340197,,36,1,6,0,0
36,1,340197,,96,9,9,99,99
34,0,340197,2,34,1,6,1,2
34,1,340198,,34,1,6,0,0
13,1,340199,9,13,0,0,98,0
34,1,340200,,34,1,6,0,0
34,0,340201,,34,1,6,0,0
34,1,340202,,34,1,6,0,1
42,1,340203,2,42,0,0,0,0
34,1,340204,,34,1,6,0,0
34,0,340204,,34,1,6,0,0
34,1,340205,,34,1,6,0,0
34,0,340205,3,34,0,0,0,0
34,1,340206,,34,1,6,0,5
34,0,340207,2,34,1,6,1,1
42,1,340207,,42,1,6,0,0
34,1,340208,,34,1,6,0,1
34,0,340208,2,34,1,6,0,0
34,0,340209,,34,1,6,0,0
34,1,340209,,34,1,6,1,1
34,2,340210,,34,1,6,0,0
34,1,340211,,34,0,0,0,0
34,0,340211,2,34,1,6,0,0
34,0,340212,,34,1,6,1,1
34,1,340213,,34,1,6,0,0
34,0,340214,,34,1,6,1,0
34,1,340214,,34,1,6,0,0
34,1,340215,,34,1,6,1,1
34,1,340217,,34,1,6,0,0
0,1,340218,9,34,1,1,0,0
34,0,340218,1,34,1,6,0,1
34,0,340219,,34,1,6,0,0
34,1,340219,,34,1,6,0,0
34,0,340220,,34,1,6,0,0
34,1,340221,,34,1,6,1,1
99,0,340221,9,99,9,9,99,99
34,0,340222,1,34,1,6,0,0
34,0,340223,,34,1,6,0,1
99,0,340223,9,99,9,9,99,99
34,0,340223,,34,1,6,1,3
34,1,340224,,34,1,6,0,0
34,0,340224,1,34,1,6,0,0
34,1,340225,,34,1,6,0,0
34,0,340226,,34,1,6,0,0
99,0,340226,9,99,9,9,99,99
34,1,340227,,34,1,6,0,1
34,0,340227,1,34,1,6,0,0
34,1,340228,1,34,1,6,0,0
34,0,340228,,34,1,6,0,1
36,1,340229,,36,1,1,0,2
34,0,340230,,34,1,6,0,0
34,0,340230,,34,1,6,0,0
34,1,340231,1,34,1,6,1,0
34,1,340232,,34,1,6,0,0
34,1,340233,,34,1,6,0,0
42,0,340234,,42,1,6,0,0
34,1,340235,,34,1,6,0,0
34,1,340236,,34,1,6,0,0
34,0,340236,,34,1,6,0,0
34,0,340237,,34,1,6,0,1
34,0,340238,2,34,1,6,0,0
34,0,340239,,34,1,6,1,1
34,1,340239,,34,1,6,0,0
9,1,340240,,34,1,6,0,0
34,0,340240,8,34,1,6,0,0
34,2,340241,,34,1,6,0,0
36,0,340241,8,36,1,6,0,0
34,1,340242,,34,1,6,2,1
34,1,340243,,34,1,6,1,0
34,0,340243,,34,1,6,0,0
34,1,340244,,34,1,6,0,0
34,2,340245,,34,0,0,0,0
34,0,340245,,34,1,6,0,1
34,0,340246,,34,1,6,0,0
99,0,340246,9,99,9,9,99,99
34,1,340249,,34,1,6,0,0
34,1,340250,,34,1,6,0,1
99,0,340250,9,99,9,9,99,99
42,1,340251,,42,1,6,0,0
34,0,340251,,34,1,6,0,0
42,1,340253,,42,1,6,0,0
34,0,340253,,34,1,6,0,0
34,1,340254,,42,0,0,0,0
34,0,340254,,34,1,6,0,0
34,0,340254,,34,1,6,0,1
34,0,340254,,34,1,6,0,0
34,1,340255,,34,1,6,1,0
34,0,340255,,34,2,6,0,0
34,0,340256,2,34,1,6,0,2
51,1,340256,,34,1,1,0,0
34,1,340257,,99,9,9,99,99
34,0,340258,2,34,1,6,0,0
34,1,340258,,34,1,1,0,0
34,0,340259,,34,1,6,0,0
34,1,340259,,34,1,6,0,1
34,1,340260,,34,1,6,0,0
34,0,340260,,34,1,6,0,0
34,1,340261,,34,1,6,0,0
34,0,340261,,34,1,6,1,1
34,1,340262,,34,1,6,1,2
51,1,340263,,9,1,6,98,0
34,1,340264,,34,1,1,1,5
34,2,340265,,34,1,6,0,0
34,2,340266,,34,1,6,0,0
42,0,340267,,42,1,6,0,1
34,1,340267,,34,1,6,1,2
42,0,340267,,42,1,6,0,0
36,1,340268,,36,1,6,0,0
34,1,340269,,34,0,0,0,0
34,0,340270,1,34,1,6,0,0
36,1,340270,,36,1,6,0,1
34,1,340271,8,34,1,6,0,0
34,0,340272,,34,1,6,2,0
34,1,340274,,34,1,6,1,1
34,1,340275,2,34,1,6,1,0
34,0,340276,,43,1,6,0,0
34,1,340276,,34,1,6,0,0
34,1,340277,3,34,1,6,0,0
34,1,340278,,34,1,6,0,0
34,0,340280,,34,1,6,0,1
34,1,340280,,34,9,1,0,3
34,2,340281,,42,1,6,0,0
42,0,340281,,42,1,6,0,0
34,0,340281,,34,1,6,1,1
34,0,340281,,34,1,6,0,0
34,0,340282,5,34,1,1,0,0
34,1,340282,,34,1,6,0,0
34,0,340283,,34,1,6,0,0
34,1,340283,,34,1,6,0,0
42,1,340285,2,42,1,6,0,0
99,0,340286,9,99,9,9,99,99
42,1,340287,,42,1,6,0,0
34,0,340287,,34,1,1,0,3
34,0,340289,,34,2,6,1,1
34,1,340289,9,34,1,6,0,0
34,1,340292,,34,1,6,1,0
34,0,340292,2,34,1,6,2,0
34,1,340293,,34,2,6,0,3
34,1,340294,,34,1,6,2,0
99,0,340295,9,99,9,9,99,99
34,0,340296,,34,1,6,0,0
34,0,340297,2,34,1,6,0,0
34,1,340297,,34,1,6,0,0
34,1,340298,,34,1,6,1,0
34,0,340298,8,34,1,6,0,1
34,1,340299,,34,2,6,0,0
34,0,340299,1,34,1,6,0,0
34,0,340300,,34,1,6,0,2
34,1,340300,,34,1,6,0,0
0,0,340302,,45,1,6,0,0
34,1,340304,,34,1,6,0,1
34,1,340305,,34,1,6,1,0
34,1,340306,2,34,1,1,0,0
34,0,340307,1,34,1,6,0,0
34,0,340308,6,37,1,6,0,0
34,1,340308,8,34,1,6,0,1
34,0,340309,,36,1,6,0,0
34,1,340309,,34,1,6,0,0
34,0,340310,,34,1,6,1,1
34,0,340311,2,34,1,6,0,0
34,1,340313,,34,1,6,0,0
34,1,340314,,34,1,1,0,5
34,0,340315,,34,1,6,2,3
34,1,340316,,34,1,1,2,2
34,0,340317,,34,1,6,1,0
34,1,340317,,34,1,6,0,1
34,1,340318,,34,1,6,0,1
34,1,340320,1,34,1,6,1,0
34,1,340321,,36,1,1,1,2
34,0,340321,9,34,1,6,2,0
34,1,340322,1,34,1,1,1,0
34,0,340323,,34,1,1,0,0
34,1,340324,,34,1,6,0,0
34,2,340325,,34,1,6,2,2
34,1,340326,,34,1,6,0,0
34,0,340326,,34,1,6,0,0
34,1,340327,,34,1,6,0,0
34,0,340327,,34,1,6,0,0
34,0,340327,,34,1,6,0,0
36,3,340328,,36,1,1,1,0
34,0,340328,,34,1,6,0,0
34,2,340329,,34,2,6,0,0
34,0,340329,,34,2,6,0,0
34,1,340330,,34,1,6,1,3
36,0,340330,,36,1,6,0,0
36,0,340330,9,36,1,6,0,1
99,0,340330,9,99,9,9,99,99
34,1,340331,,34,1,6,1,0
34,0,340331,,34,1,1,0,0
42,0,340331,,42,1,6,0,1
34,1,340332,1,34,1,6,0,5
34,0,340333,,34,1,6,1,4
34,1,340333,,34,1,6,0,2
34,1,340334,,34,1,1,1,0
36,0,340335,8,34,1,6,1,0
34,1,340335,,34,1,6,1,0
34,1,340336,,34,1,1,3,4
34,0,340336,,34,1,6,0,0
36,0,340337,,36,1,6,0,0
34,1,340338,,34,1,6,0,0
34,1,340340,,34,1,6,0,0
34,0,340340,,34,1,6,1,0
42,0,340341,,42,1,6,0,0
34,1,340341,,34,1,6,0,0
34,1,340342,,34,1,6,1,0
34,0,340342,2,34,1,6,0,0
34,1,340343,,34,1,6,0,1
34,0,340344,,34,1,6,0,1
34,1,340344,,34,1,6,1,1
34,0,340345,,34,1,1,0,1
34,0,340346,,34,1,6,1,2
34,0,340346,9,34,1,6,0,1
34,0,340347,2,34,1,6,0,0
34,1,340348,1,34,1,6,0,0
34,0,340349,,34,1,6,0,0
34,1,340349,,34,1,6,0,0
34,0,340350,,34,1,6,0,0
34,1,340350,,34,1,6,1,0
34,1,340351,,34,1,6,2,0
34,0,340351,2,34,1,6,2,1
34,0,340352,2,34,1,6,99,99
34,1,340352,1,34,1,6,0,0
34,1,340353,,34,1,6,0,0
34,0,340354,3,34,1,6,1,1
42,1,340354,9,42,1,6,0,0
34,1,340355,,34,1,6,1,2
34,1,340356,,34,1,6,0,0
34,0,340356,,34,1,6,1,0
34,0,340356,2,34,1,6,1,0
34,1,340357,,34,1,6,0,0
34,0,340357,,34,1,6,1,1
34,1,340358,,34,1,6,0,0
34,0,340359,2,34,1,6,0,0
34,1,340359,,34,1,6,0,0
34,1,340360,,34,1,6,2,1
34,1,340361,,34,1,6,0,0
34,0,340362,,34,1,6,0,0
42,1,340362,,42,1,6,0,0
42,1,340363,,42,1,6,1,0
36,0,340363,,36,1,6,0,0
34,1,340364,,34,1,6,2,0
34,0,340364,,34,1,6,0,0
34,1,340365,,34,1,6,0,3
34,0,340365,,36,1,1,0,1
34,1,340366,,34,1,6,0,1
36,1,340367,,36,1,6,2,2
34,0,340367,,34,1,6,0,0
36,0,340367,,,,,,
34,1,340368,7,34,1,6,1,3
99,0,340370,9,99,9,9,99,99
36,2,340371,,36,1,6,0,0
34,1,340372,,34,1,6,0,1
34,1,340373,,34,1,6,0,0
34,0,340373,8,34,1,6,3,2
34,0,340374,,34,1,6,1,0
34,0,340375,,34,1,6,0,4
42,1,340376,,42,1,6,0,0
34,1,340377,,34,1,6,0,0
34,0,340377,1,34,1,6,0,0
34,0,340377,1,34,1,6,0,0
34,0,340377,2,34,1,6,0,0
36,0,340377,,36,1,6,0,0
42,1,340378,,42,1,6,0,0
34,1,340380,,34,1,1,1,0
34,1,340381,,34,1,6,0,1
34,1,340382,9,34,1,1,0,0
42,0,340383,,42,1,6,0,0
34,1,340383,,34,1,6,0,0
34,0,340384,,34,1,6,0,3
34,1,340384,9,34,1,6,0,0
34,1,340385,,34,2,6,0,0
34,0,340386,,34,1,6,1,1
34,0,340386,,34,1,6,0,0
34,1,340387,,34,1,6,0,0
34,0,340387,,34,1,6,1,0
34,0,340387,,34,1,6,0,0
34,0,340387,,34,1,6,0,0
34,1,340388,1,34,2,6,0,0
34,1,340389,2,34,1,6,0,0
34,0,340389,,34,1,6,0,0
34,0,340391,8,34,1,6,4,3
34,1,340391,4,34,1,1,0,0
34,0,340392,,34,1,6,1,5
34,1,340393,,34,1,6,99,99
34,0,340394,1,34,1,6,2,3
34,1,340395,,34,1,6,99,99
34,1,340396,,34,1,6,0,0
34,0,340397,,34,1,6,99,99
34,1,340398,,34,1,6,0,0
34,0,340399,1,34,1,6,0,0
36,1,340400,,36,1,6,0,0
99,0,340401,9,99,9,9,99,99
18,0,340402,8,34,1,6,0,0
34,0,340402,,34,1,6,0,0
34,0,340402,,34,1,6,0,0
34,1,340402,,34,1,6,0,0
34,0,340403,8,13,1,6,98,0
34,1,340403,,34,1,6,0,0
34,0,340403,,34,1,6,0,0
42,1,340404,1,34,1,6,0,0
34,0,340405,,34,1,6,0,0
34,1,340406,,34,1,6,0,0
13,1,340407,,13,1,1,98,1
34,1,340408,,34,1,6,0,0
34,1,340409,,34,1,6,0,0
34,1,340411,,36,1,6,99,99
36,0,340412,8,36,1,6,99,99
51,0,340412,,51,1,6,0,0
36,3,340412,,36,1,6,0,0
42,0,340412,8,42,1,6,0,0
34,1,340412,,34,1,6,0,0
42,0,340412,9,42,1,6,0,0
34,1,340413,,34,1,6,0,0
34,0,340414,,34,1,6,0,0
34,1,340415,,34,1,6,0,2
97,0,340415,8,97,1,6,99,99
34,1,340417,,34,1,6,1,2
34,0,340417,8,34,1,6,0,1
34,1,340418,,36,1,6,0,0
0,1,340419,,34,1,6,1,0
34,0,340419,,34,1,6,0,0
0,0,340419,,34,1,6,0,0
34,1,340420,,34,1,6,0,0
34,0,340420,,48,1,6,0,0
34,0,340420,,34,1,6,0,0
36,0,340420,6,36,1,6,1,0
0,2,340421,,34,1,6,0,2
34,0,340421,,34,1,6,0,0
42,1,340422,,42,1,6,0,0
42,0,340423,8,42,1,6,0,0
34,1,340423,,34,1,6,0,0
42,1,340424,,42,1,6,0,0
34,0,340424,8,34,1,6,0,0
34,0,340425,,34,1,6,0,0
34,1,340425,,34,1,6,1,1
34,1,340426,,34,1,6,0,0
34,0,340427,6,34,1,6,2,0
42,1,340428,,42,1,6,0,0
34,1,340429,,34,1,1,0,0
34,1,340430,1,34,1,6,1,1
34,0,340431,,34,2,6,0,0
34,0,340431,,34,1,6,0,2
34,1,340431,,34,1,6,0,1
42,2,340432,,42,1,6,99,99
34,1,340433,,34,0,0,0,0
34,0,340434,1,34,1,6,1,0
34,1,340434,,34,0,0,0,0
34,0,340435,,34,1,6,1,0
34,0,340436,2,99,9,9,99,99
34,1,340437,,34,1,6,0,0
34,0,340438,,34,1,6,99,99
34,0,340439,,34,1,6,0,0
34,1,340440,,34,1,6,0,0
34,1,340441,,34,1,6,0,0
34,1,340442,,34,1,6,0,0
34,0,340442,2,34,2,6,0,0
34,0,340443,7,34,1,6,0,1
34,1,340443,,34,1,6,0,0
34,1,340444,,34,1,6,0,0
34,1,340445,,34,1,6,0,0
34,0,340446,2,34,2,6,0,0
25,2,340446,,25,1,6,0,0
34,0,340446,1,34,1,6,1,2
34,0,340447,8,34,1,6,0,0
34,1,340447,,34,1,6,0,0
34,1,340448,,34,1,6,0,0
34,0,340449,,34,1,6,0,0
42,0,340450,,99,9,9,99,99
34,1,340451,,34,1,6,0,3
36,1,340452,,36,1,6,1,0
42,1,340453,,42,1,6,0,0
99,0,340454,9,99,9,9,99,99
34,1,340455,,34,1,6,0,3
42,0,340456,8,42,1,6,99,99
34,1,340456,,34,1,6,0,0
34,1,340457,,34,1,6,0,0
42,1,340458,,42,0,0,0,0
34,1,340459,,34,1,1,0,3
34,1,340460,,34,1,6,99,99
34,1,340461,1,34,1,6,0,0
34,0,340461,,34,1,6,0,1
34,0,340462,,34,1,6,0,0
34,1,340462,,34,1,6,0,0
34,1,340463,,34,2,6,0,0
24,0,340463,8,34,1,6,0,0
34,0,340463,,34,1,6,0,0
36,1,340464,,36,1,6,1,0
34,0,340465,,34,1,6,0,0
34,1,340465,,34,1,6,0,0
34,0,340466,,34,1,6,0,0
34,1,340466,,34,1,6,0,2
34,0,340467,,34,1,6,0,0
34,1,340467,,34,1,6,0,1
34,1,340468,,34,0,0,0,0
34,0,340470,2,34,1,6,1,0
34,0,340472,2,34,1,6,5,2
34,2,340473,,34,2,6,0,0
34,0,340473,,34,1,6,0,2
34,1,340473,1,34,1,6,1,0
34,1,340474,8,42,1,6,0,0
34,0,340475,,34,1,6,1,4
34,1,340476,,34,1,6,0,2
34,0,340476,,34,1,6,0,0
34,0,340477,2,34,1,6,1,0
34,1,340477,,34,1,6,0,0
12,1,340478,,12,1,6,0,1
99,0,340479,9,99,9,9,99,99
34,0,340480,,34,1,6,0,1
34,0,340481,,34,1,6,0,3
36,0,340481,,,,,,
34,1,340483,,34,1,6,0,3
34,2,340484,2,34,1,6,0,0
34,1,340485,,34,1,6,0,0
34,0,340485,,34,2,6,0,0
34,0,340486,1,34,1,6,2,1
34,0,340487,,34,1,6,0,0
34,1,340487,,34,1,6,0,0
99,0,340488,9,99,9,9,99,99
34,1,340489,,34,1,6,1,2
42,0,340490,,42,1,6,0,0
34,0,340491,8,34,1,6,0,0
34,1,340491,,36,1,6,0,0
42,1,340492,8,42,1,6,0,0
34,0,340493,,34,1,6,1,1
36,0,340494,,36,1,6,0,0
34,1,340494,,34,1,6,0,0
34,0,340495,,34,1,6,2,5
34,1,340496,9,34,1,6,1,0
36,2,340497,,36,1,6,0,0
34,1,340498,,34,1,6,1,0
34,0,340498,2,34,1,6,0,0
34,0,340499,,34,1,6,0,0
34,1,340500,,34,1,6,0,0
34,0,340501,2,34,7,6,0,0
34,1,340502,,34,1,6,2,5
34,0,340503,,34,1,6,3,0
34,1,340503,,34,1,6,0,0
34,1,340504,,34,1,6,0,0
36,0,340504,,34,1,6,0,0
34,1,340505,2,34,1,6,0,5
34,1,340506,,34,1,6,0,0
34,0,340506,,34,1,6,0,0
34,0,340507,,34,1,6,0,0
34,1,340508,,34,1,6,1,0
42,1,340509,,42,1,6,0,0
34,1,340510,,34,2,6,0,0
34,1,340511,,34,1,6,1,0
34,0,340511,,34,1,6,0,1
34,0,340512,,34,1,6,0,0
34,2,340512,,34,7,6,0,0
34,0,340512,,34,1,6,0,0
34,0,340513,1,34,1,6,2,1
34,1,340513,,34,1,6,0,0
34,1,340514,,34,1,6,2,1
34,0,340514,1,34,1,6,0,0
34,0,340514,,34,1,6,0,1
34,0,340515,,34,1,1,0,2
42,2,340515,1,36,1,6,0,0
42,1,340515,,42,1,6,0,0
36,0,340515,,36,1,6,1,0
99,0,340516,9,99,9,9,99,99
34,1,340517,,34,1,6,0,0
34,0,340517,2,34,1,6,1,0
34,0,340518,,34,1,6,0,0
34,1,340518,1,34,1,6,0,0
34,1,340519,,34,0,0,0,0
99,0,340519,9,99,9,9,99,99
34,0,340520,,34,1,6,1,1
34,1,340521,,34,2,6,0,2
12,1,340522,,12,1,6,0,0
34,0,340522,1,34,1,6,1,1
34,0,340522,,34,2,6,0,0
34,2,340524,,34,1,6,0,0
34,0,340524,1,34,1,6,0,0
34,0,340525,1,34,1,6,1,0
34,0,340528,,34,1,6,0,0
34,0,340528,2,34,1,6,3,4
34,0,340528,,34,1,6,0,0
34,0,340529,,34,1,6,0,0
34,0,340530,1,34,1,6,3,1
99,0,340531,9,99,9,9,99,99
34,0,340532,,34,1,6,0,0
34,1,340532,,34,1,6,0,1
34,1,340534,,34,1,6,0,0
34,0,340535,8,34,1,6,0,1
34,1,340535,8,34,1,6,2,1
34,1,340536,2,34,1,6,0,0
34,0,340536,,34,1,6,0,0
34,0,340537,,34,1,6,99,99
34,0,340538,,34,1,6,0,2
34,1,340538,,34,1,6,0,0
