VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_CARG,TOW_VEH,V_CONFIG,AXLES,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,ST_CASE,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_ID,FLDCD_TR,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
JM1BG2324L01,J,M,1,B,G,2,3,2,4,L,0,1,29.0000,3.0000,0.0000,41.0000,35.0000,3.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290468.0000,41035.0000,1990.0000,3SE,***,2H,00000000000,*,965.0000,0.0000,,2139.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,14.0000,4.0000,0.0000,1.0000
1GNDU06E8TT1,1,G,N,D,U,0,6,E,8,T,T,1,29.0000,4.0000,0.0000,20.0000,442.0000,20.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290468.0000,20442.0000,1996.0000,L/M,***,SV,00000000000,*,1098.0000,0.0000,,3593.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,14.0000,4.0000,0.0000,1.0000
2FMZA51481BA,2,F,M,Z,A,5,1,4,8,1,B,A,29.0000,5.0000,0.0000,12.0000,442.0000,20.0000,0.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290468.0000,12442.0000,2001.0000,WIN,***,SV,00000000000,*,1207.0000,0.0000,,3963.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,14.0000,4.0000,0.0000,1.0000
1FAFP55U22A1,1,F,A,F,P,5,5,U,2,2,A,1,29.0000,2.0000,0.0000,12.0000,17.0000,4.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290529.0000,12017.0000,2002.0000,TSS,***,4D,00000000000,*,1085.0000,0.0000,,3392.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,33.0000,0.0000,0.0000,1.0000
1HTSHADT1XH6,1,H,T,S,H,A,D,T,1,X,H,6,29.0000,2.0000,0.0000,84.0000,881.0000,63.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,2.0000,3.0000,98.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,42.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,3.0000,290543.0000,84881.0000,1999.0000,490,40S,TM,88888888888,D,1520.0000,2540.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,1.0000,0.0000,1.0000
1J4GL48K33W7,1,J,4,G,L,4,8,K,3,3,W,7,29.0000,2.0000,0.0000,2.0000,405.0000,14.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,13.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290581.0000,2405.0000,2003.0000,LSF,LIB,4W,00000000000,G,1043.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,1.0000,0.0000,0.0000,1.0000
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,29.0000,2.0000,0.0000,98.0000,998.0000,93.0000,49.0000,3.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,45.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,4.0000,290607.0000,98998.0000,1999.0000,999,999,99,00000000000,9,9999.0000,9999.0000,9999.0000,9999.0000,9.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,18.0000,0.0000,0.0000,1.0000
1GCCS1941V81,1,G,C,C,S,1,9,4,1,V,8,1,29.0000,2.0000,0.0000,20.0000,471.0000,30.0000,20.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,14.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290669.0000,20471.0000,1997.0000,S14,S,PC,00000000000,G,1229.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,1.0000,0.0000,0.0000,1.0000
1FTSX21P35EB,1,F,T,S,X,2,1,P,3,5,E,B,29.0000,2.0000,0.0000,12.0000,481.0000,31.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290681.0000,12481.0000,2005.0000,F2S,SRW,4C,00000000000,D,1418.0000,1580.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,8.0000,0.0000,0.0000,1.0000
JB7FM29E3JP0,J,B,7,F,M,2,9,E,3,J,P,0,29.0000,3.0000,0.0000,7.0000,471.0000,30.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290739.0000,7471.0000,1988.0000,R50,R50,PK,00000000000,G,1161.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,10.0000,12.0000,5.0000,0.0000,2.0000
1HGCG5658XA1,1,H,G,C,G,5,6,5,8,X,A,1,29.0000,3.0000,0.0000,37.0000,32.0000,4.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290761.0000,37032.0000,1999.0000,UEX,***,4D,00000000000,*,1069.0000,0.0000,,3086.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,42.0000,0.0000,0.0000,2.0000
1FUPUSZB81LF,1,F,U,P,U,S,Z,B,8,1,L,F,29.0000,2.0000,1.0000,82.0000,881.0000,66.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,1.0000,6.0000,98.0000,2.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,1.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,3.0000,290763.0000,82881.0000,2001.0000,FLD,CON,DS,57002727909,D,9999.0000,9999.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,10.0000,14.0000,1.0000,0.0000,1.0000
1XKTD69X11J8,1,X,K,T,D,6,9,X,1,1,J,8,29.0000,2.0000,0.0000,85.0000,881.0000,66.0000,93.0000,6.0000,0.0000,0.0000,99.0000,0.0000,1.0000,6.0000,98.0000,1.0000,0.0000,0.0000,9.0000,14.0000,0.0000,6.0000,3.0000,9.0000,1.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,290772.0000,85881.0000,2001.0000,T20,CON,DS,5701429316,D,1900.0000,2600.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,10.0000,12.0000,3.0000,0.0000,7.0000
1GNCT18W0YK1,1,G,N,C,T,1,8,W,0,Y,K,1,29.0000,3.0000,0.0000,20.0000,401.0000,14.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,2.0000,1.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290824.0000,20401.0000,2000.0000,BZR,***,UT,00000000000,*,1005.0000,0.0000,,3848.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,12.0000,5.0000,0.0000,2.0000
1GNDT13S3322,1,G,N,D,T,1,3,S,3,3,2,2,29.0000,4.0000,0.0000,20.0000,403.0000,14.0000,17.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290824.0000,20403.0000,2003.0000,TRL,***,UT,00000000000,*,1130.0000,0.0000,,4600.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,12.0000,5.0000,0.0000,2.0000
CKL247SZ1177,C,K,L,2,4,7,S,Z,1,1,7,7,29.0000,2.0000,0.0000,20.0000,481.0000,31.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,13.0000,0.0000,0.0000,3.0000,290828.0000,20481.0000,1977.0000,K20,K20,PK,00000000000,G,1295.0000,1315.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,42.0000,0.0000,0.0000,1.0000
1B3ES56C05D2,1,B,3,E,S,5,6,C,0,5,D,2,29.0000,3.0000,0.0000,7.0000,20.0000,4.0000,19.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290899.0000,7020.0000,2005.0000,NXT,***,4D,00000000000,*,1040.0000,0.0000,,2634.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,12.0000,1.0000,0.0000,2.0000
2GCEK19K3L12,2,G,C,E,K,1,9,K,3,L,1,2,29.0000,4.0000,0.0000,20.0000,481.0000,31.0000,92.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290899.0000,20481.0000,1990.0000,GK1,GM4,PC,00000000000,G,1415.0000,1555.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,12.0000,1.0000,0.0000,2.0000
2FAHP71W46X1,2,F,A,H,P,7,1,W,4,6,X,1,29.0000,5.0000,0.0000,12.0000,16.0000,4.0000,0.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,1.0000,12.0000,13.0000,0.0000,6.0000,2.0000,9.0000,0.0000,41.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290899.0000,12016.0000,2006.0000,CVP,***,4D,00000000000,*,1147.0000,0.0000,,9999.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,12.0000,1.0000,0.0000,2.0000
1XP5DB9X53D5,1,X,P,5,D,B,9,X,5,3,D,5,29.0000,2.0000,1.0000,87.0000,881.0000,66.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,1.0000,6.0000,98.0000,1.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,290939.0000,87881.0000,2003.0000,379,CON,DS,5700169378,D,9999.0000,9999.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,12.0000,14.0000,1.0000,0.0000,1.0000
WBAAB5403F96,W,B,A,A,B,5,4,0,3,F,9,6,29.0000,2.0000,0.0000,34.0000,34.0000,2.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290975.0000,34034.0000,1985.0000,32E,***,2D,00000000000,*,1012.0000,0.0000,,2710.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,33.0000,0.0000,0.0000,1.0000
JN1EB31P9NU1,J,N,1,E,B,3,1,P,9,N,U,1,29.0000,3.0000,0.0000,35.0000,43.0000,4.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,1.0000,0.0000,4.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290975.0000,35043.0000,1992.0000,SEN,***,4D,00000000000,*,956.0000,0.0000,,2288.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,33.0000,0.0000,0.0000,1.0000
JS3TD01V9M41,J,S,3,T,D,0,1,V,9,M,4,1,29.0000,4.0000,0.0000,53.0000,402.0000,14.0000,99.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.0000,18.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290975.0000,53402.0000,1991.0000,SDK,***,UT,00000000000,*,976.0000,0.0000,,9999.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,33.0000,0.0000,0.0000,1.0000
1HGCD5654SA0,1,H,G,C,D,5,6,5,4,S,A,0,29.0000,2.0000,0.0000,37.0000,32.0000,4.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,0.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290981.0000,37032.0000,1995.0000,AEX,***,4D,00000000000,*,1069.0000,0.0000,,2908.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,14.0000,1.0000,0.0000,1.0000
1D4GP25R93B2,1,D,4,G,P,2,5,R,9,3,B,2,29.0000,2.0000,0.0000,7.0000,442.0000,20.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,12.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290985.0000,7442.0000,2003.0000,CAR,***,SV,00000000000,*,1133.0000,0.0000,,3758.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,12.0000,14.0000,1.0000,0.0000,1.0000
WAULC68E32A1,W,A,U,L,C,6,8,E,3,2,A,1,30.0000,3.0000,0.0000,32.0000,45.0000,1.0000,30.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,300095.0000,32045.0000,2002.0000,41Q,***,4D,00000000000,*,1043.0000,0.0000,,3311.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,6.0000,12.0000,2.0000,0.0000,2.0000
YS3DF58KXY20,Y,S,3,D,F,5,8,K,X,Y,2,0,30.0000,4.0000,0.0000,47.0000,35.0000,1.0000,92.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,300095.0000,47035.0000,2000.0000,93E,***,4H,00000000000,*,1026.0000,0.0000,,3120.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,6.0000,12.0000,2.0000,0.0000,2.0000
1FMDU34X2NUB,1,F,M,D,U,3,4,X,2,N,U,B,31.0000,2.0000,2.0000,12.0000,401.0000,14.0000,31.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,310015.0000,12401.0000,1992.0000,EPR,***,UT,00000000000,*,1120.0000,0.0000,,3879.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,14.0000,9.0000,0.0000,1.0000
